zip,lat,lng
88352,33.166,-105.994
88353,34.571,-105.116
88354,32.751,-105.498
88355,33.36,-105.667
88401,35.119,-103.822
88410,35.878,-103.323
88411,35.142,-103.148
88414,36.767,-104.0
88415,36.312,-103.327
88416,35.286,-104.195
88417,35.059,-104.377
88418,36.726,-103.685
88419,36.899,-103.542
88421,35.298,-104.481
88422,36.345,-103.992
88424,36.413,-103.656
88426,35.544,-103.508
88427,34.771,-103.774
88430,35.582,-103.179
88431,35.17,-104.275
88434,35.152,-103.304
88435,34.915,-104.695
88436,36.137,-103.123
89001,37.277,-115.394
89002,35.998,-114.961
89003,36.971,-116.744
89004,36.103,-115.487
89005,35.987,-114.809
89007,36.667,-114.227
89008,37.286,-114.513
89010,37.783,-118.075
89011,36.075,-114.985
89012,36.012,-115.043
89013,37.415,-117.347
89014,36.062,-115.058
89015,36.039,-114.928
89017,37.744,-115.251
89018,36.511,-115.645
89019,35.766,-115.735
89020,36.532,-116.444
89021,36.64,-114.471
89022,38.541,-117.021
89025,36.563,-114.886
89026,35.755,-115.29
89027,36.814,-114.12
89029,35.129,-114.657
89030,36.212,-115.124
89031,36.259,-115.172
89032,36.223,-115.173
89039,35.288,-114.88
89040,36.357,-114.579
89042,37.745,-114.332
89043,38.256,-114.473
89044,35.902,-115.179
89045,38.881,-116.969
89046,35.498,-114.89
89047,37.766,-117.648
89048,36.165,-116.003
89049,38.347,-116.259
89052,35.955,-115.057
89054,35.927,-115.208
89060,36.386,-116.06
89061,36.086,-115.898
89074,36.037,-115.081
89081,36.258,-115.108
89084,36.297,-115.174
89085,36.31,-115.198
89086,36.292,-115.109
89101,36.173,-115.122
89102,36.145,-115.187
89103,36.112,-115.212
89104,36.151,-115.109
89106,36.182,-115.163
89107,36.171,-115.209
89108,36.205,-115.224
89109,36.132,-115.168
89110,36.171,-115.048
89113,36.061,-115.264
89115,36.254,-115.041
89117,36.141,-115.281
89118,36.077,-115.214
89119,36.085,-115.146
89120,36.081,-115.095
89121,36.122,-115.091
89122,36.106,-115.04
89123,36.035,-115.149
89124,36.115,-115.613
89128,36.197,-115.264
89129,36.233,-115.29
89130,36.254,-115.227
89131,36.31,-115.25
89134,36.203,-115.308
89135,36.101,-115.376
89138,36.167,-115.361
89139,36.035,-115.212
89141,35.988,-115.207
89142,36.148,-115.036
89143,36.322,-115.293
89144,36.179,-115.321
89145,36.168,-115.278
89146,36.143,-115.227
89147,36.113,-115.28
89148,36.08,-115.297
89149,36.272,-115.293
89156,36.163,-114.988
89161,36.0,-115.364
89166,36.381,-115.507
89169,36.124,-115.141
89178,35.998,-115.286
89179,35.895,-115.332
89183,35.996,-115.158
89191,36.24,-115.026
89301,39.54,-114.77
89310,39.431,-117.163
89311,38.986,-114.2
89314,38.823,-115.772
89316,39.828,-115.901
89317,38.798,-115.025
89318,39.444,-114.811
89319,39.296,-114.976
89402,39.224,-120.003
89403,39.227,-119.476
89404,41.903,-118.669
89405,40.481,-119.425
89406,39.538,-118.264
89408,39.565,-119.174
89409,38.802,-118.11
89410,38.872,-119.604
89411,39.019,-119.85
89412,41.103,-119.695
89413,39.073,-119.923
89414,41.045,-117.181
89415,38.48,-118.638
89418,40.548,-118.034
89419,40.375,-118.189
89420,38.545,-118.227
89421,42.049,-117.86
89422,38.178,-118.454
89423,39.019,-119.756
89424,39.888,-119.284
89425,41.633,-117.918
89426,41.488,-117.425
89427,38.9,-118.646
89428,39.261,-119.635
89429,39.325,-119.297
89430,38.775,-119.305
89431,39.54,-119.749
89433,39.609,-119.777
89434,39.541,-119.65
89436,39.604,-119.689
89438,40.799,-117.093
89439,39.52,-120.0
89440,39.296,-119.659
89441,39.676,-119.676
89442,39.665,-119.427
89444,38.67,-119.386
89445,41.169,-118.264
89446,41.217,-117.87
89447,38.811,-119.131
89448,38.996,-119.917
89449,38.955,-119.911
89450,39.24,-119.939
89451,39.242,-119.934
89460,38.902,-119.792
89501,39.526,-119.813
89502,39.491,-119.744
89503,39.541,-119.84
89506,39.712,-119.821
89508,39.781,-119.914
89509,39.496,-119.828
89510,40.082,-119.613
89511,39.385,-119.877
89512,39.551,-119.801
89519,39.481,-119.858
89521,39.385,-119.692
89523,39.525,-119.914
89701,39.129,-119.725
89702,39.159,-119.736
89703,39.167,-119.839
89704,39.263,-119.816
89705,39.112,-119.861
89706,39.223,-119.702
89801,41.248,-115.761
89815,40.615,-115.594
89820,40.412,-116.977
89821,40.495,-116.468
89822,40.531,-116.194
89823,41.007,-115.281
89825,41.876,-114.777
89826,41.891,-115.385
89828,40.78,-115.297
89830,41.27,-114.286
89831,41.716,-116.098
89832,41.976,-116.158
89833,40.483,-115.332
89834,41.38,-116.203
89835,41.115,-114.853
89883,40.849,-114.158
90001,33.974,-118.25
90002,33.949,-118.247
90003,33.964,-118.273
90004,34.076,-118.311
90005,34.059,-118.307
90006,34.048,-118.294
90007,34.028,-118.285
90008,34.01,-118.347
90010,34.062,-118.316
90011,34.007,-118.259
90012,34.066,-118.239
90013,34.045,-118.24
90014,34.043,-118.252
90015,34.039,-118.266
90016,34.028,-118.354
90017,34.053,-118.264
90018,34.029,-118.317
90019,34.05,-118.338
90020,34.066,-118.31
90021,34.029,-118.238
90022,34.024,-118.156
90023,34.023,-118.2
90024,34.066,-118.435
90025,34.045,-118.446
90026,34.08,-118.263
90027,34.127,-118.296
90028,34.1,-118.327
90029,34.09,-118.295
90031,34.086,-118.207
90032,34.078,-118.186
90033,34.05,-118.212
90034,34.031,-118.4
90035,34.052,-118.384
90036,34.07,-118.35
90037,34.003,-118.287
90038,34.088,-118.326
90039,34.112,-118.261
90040,33.995,-118.15
90041,34.137,-118.208
90042,34.115,-118.192
90043,33.989,-118.336
90044,33.953,-118.292
90045,33.942,-118.417
90046,34.108,-118.362
90047,33.954,-118.308
90048,34.073,-118.373
90049,34.093,-118.491
90056,33.988,-118.37
90057,34.062,-118.277
90058,34.003,-118.216
90059,33.926,-118.25
90061,33.921,-118.274
90062,34.004,-118.309
90063,34.045,-118.186
90064,34.037,-118.424
90065,34.112,-118.225
90066,34.002,-118.431
90067,34.058,-118.414
90068,34.13,-118.331
90069,34.094,-118.382
90071,34.053,-118.255
90073,34.055,-118.457
90077,34.108,-118.457
90079,34.041,-118.255
90089,34.02,-118.286
90090,34.073,-118.241
90094,33.975,-118.417
90095,34.071,-118.444
90201,33.97,-118.171
90210,34.101,-118.415
90211,34.065,-118.383
90212,34.062,-118.402
90220,33.882,-118.234
90221,33.886,-118.206
90222,33.912,-118.237
90230,33.998,-118.394
90232,34.019,-118.392
90240,33.956,-118.118
90241,33.94,-118.129
90242,33.922,-118.141
90245,33.917,-118.404
90247,33.891,-118.298
90248,33.878,-118.284
90249,33.901,-118.316
90250,33.915,-118.348
90254,33.864,-118.399
90255,33.979,-118.217
90260,33.889,-118.352
90262,33.924,-118.201
90263,34.039,-118.708
90265,34.066,-118.846
90266,33.889,-118.402
90270,33.988,-118.187
90272,34.087,-118.544
90274,33.78,-118.372
90275,33.753,-118.368
90277,33.83,-118.387
90278,33.873,-118.37
90280,33.944,-118.193
90290,34.108,-118.616
90291,33.993,-118.465
90292,33.977,-118.455
90293,33.947,-118.44
90301,33.957,-118.359
90302,33.975,-118.355
90303,33.94,-118.331
90304,33.938,-118.359
90305,33.959,-118.331
90401,34.014,-118.494
90402,34.035,-118.504
90403,34.031,-118.492
90404,34.027,-118.474
90405,34.011,-118.47
90501,33.834,-118.314
90502,33.833,-118.292
90503,33.84,-118.354
90504,33.867,-118.331
90505,33.808,-118.348
90506,33.885,-118.33
90601,34.008,-118.03
90602,33.973,-118.022
90603,33.946,-117.991
90604,33.928,-118.014
90605,33.95,-118.024
90606,33.977,-118.066
90620,33.845,-118.015
90621,33.874,-117.993
90623,33.851,-118.04
90630,33.818,-118.038
90631,33.943,-117.952
90638,33.902,-118.009
90640,34.015,-118.111
90650,33.907,-118.083
90660,33.99,-118.089
90670,33.934,-118.063
90680,33.801,-117.995
90701,33.868,-118.081
90703,33.868,-118.069
90704,33.399,-118.436
90706,33.888,-118.127
90710,33.8,-118.299
90712,33.849,-118.148
90713,33.848,-118.113
90715,33.841,-118.079
90716,33.83,-118.073
90717,33.794,-118.317
90720,33.795,-118.063
90723,33.899,-118.167
90731,33.731,-118.279
90732,33.742,-118.313
90740,33.758,-118.075
90742,33.717,-118.077
90743,33.727,-118.09
90744,33.779,-118.262
90745,33.823,-118.264
90746,33.859,-118.252
90747,33.863,-118.251
90755,33.803,-118.17
90802,33.746,-118.208
90803,33.756,-118.131
90804,33.782,-118.148
90805,33.865,-118.181
90806,33.805,-118.188
90807,33.828,-118.175
90808,33.824,-118.111
90810,33.82,-118.222
90813,33.782,-118.197
90814,33.772,-118.144
90815,33.794,-118.116
90822,33.778,-118.119
90831,33.768,-118.202
91001,34.194,-118.138
91006,34.136,-118.027
91007,34.128,-118.048
91008,34.153,-117.969
91010,34.142,-117.958
91011,34.222,-118.205
91016,34.153,-118.0
91020,34.211,-118.231
91024,34.169,-118.05
91030,34.109,-118.157
91040,34.262,-118.336
91042,34.323,-118.238
91046,34.211,-118.241
91101,34.147,-118.139
91103,34.17,-118.165
91104,34.165,-118.124
91105,34.139,-118.167
91106,34.139,-118.129
91107,34.156,-118.086
91108,34.123,-118.113
91201,34.171,-118.289
91202,34.168,-118.268
91203,34.153,-118.263
91204,34.136,-118.261
91205,34.137,-118.246
91206,34.16,-118.214
91207,34.181,-118.26
91208,34.186,-118.239
91210,34.145,-118.257
91214,34.236,-118.249
91301,34.123,-118.759
91302,34.123,-118.671
91303,34.198,-118.601
91304,34.224,-118.632
91306,34.21,-118.578
91307,34.201,-118.665
91311,34.293,-118.603
91316,34.16,-118.515
91320,34.176,-118.945
91321,34.368,-118.489
91324,34.238,-118.55
91325,34.238,-118.518
91326,34.281,-118.556
91330,34.248,-118.526
91331,34.255,-118.421
91335,34.2,-118.541
91340,34.287,-118.435
91342,34.327,-118.382
91343,34.238,-118.482
91344,34.295,-118.507
91345,34.266,-118.457
91350,34.441,-118.502
91351,34.442,-118.448
91352,34.231,-118.366
91354,34.466,-118.554
91355,34.44,-118.644
91356,34.155,-118.548
91360,34.213,-118.882
91361,34.136,-118.889
91362,34.193,-118.819
91364,34.154,-118.593
91367,34.177,-118.616
91371,34.185,-118.576
91377,34.185,-118.767
91381,34.385,-118.647
91384,34.507,-118.699
91387,34.403,-118.363
91390,34.546,-118.42
91401,34.178,-118.432
91402,34.223,-118.445
91403,34.147,-118.463
91405,34.2,-118.448
91406,34.196,-118.491
91411,34.179,-118.459
91423,34.149,-118.433
91436,34.15,-118.49
91501,34.204,-118.288
91502,34.177,-118.309
91504,34.205,-118.326
91505,34.174,-118.347
91506,34.17,-118.324
91601,34.169,-118.372
91602,34.151,-118.368
91604,34.141,-118.393
91605,34.207,-118.401
91606,34.186,-118.388
91607,34.166,-118.4
91608,34.139,-118.351
91701,34.138,-117.6
91702,34.28,-117.866
91706,34.097,-117.968
91708,33.953,-117.639
91709,33.964,-117.739
91710,34.004,-117.685
91711,34.128,-117.715
91722,34.097,-117.907
91723,34.085,-117.887
91724,34.08,-117.855
91730,34.101,-117.579
91731,34.079,-118.043
91732,34.073,-118.015
91733,34.046,-118.054
91737,34.153,-117.578
91739,34.173,-117.521
91740,34.119,-117.855
91741,34.157,-117.842
91744,34.031,-117.936
91745,33.999,-117.972
91746,34.044,-117.985
91748,33.975,-117.901
91750,34.18,-117.774
91752,33.996,-117.531
91754,34.053,-118.143
91755,34.051,-118.114
91759,34.264,-117.699
91761,34.036,-117.592
91762,34.059,-117.674
91763,34.072,-117.698
91764,34.074,-117.606
91765,33.986,-117.821
91766,34.042,-117.756
91767,34.083,-117.738
91768,34.064,-117.79
91770,34.065,-118.085
91773,34.11,-117.81
91775,34.115,-118.088
91776,34.091,-118.095
91780,34.102,-118.058
91784,34.141,-117.656
91786,34.105,-117.662
91789,34.018,-117.855
91790,34.067,-117.937
91791,34.062,-117.892
91792,34.023,-117.902
91801,34.091,-118.128
91803,34.075,-118.146
91901,32.809,-116.71
91902,32.666,-117.019
91905,32.678,-116.307
91906,32.655,-116.466
91910,32.638,-117.058
91911,32.608,-117.055
91913,32.619,-116.986
91914,32.674,-116.944
91915,32.623,-116.949
91916,32.888,-116.621
91917,32.609,-116.72
91931,32.846,-116.558
91932,32.574,-117.121
91934,32.649,-116.153
91935,32.722,-116.788
91941,32.759,-116.997
91942,32.778,-117.022
91945,32.733,-117.034
91948,32.867,-116.448
91950,32.671,-117.095
91962,32.735,-116.415
91963,32.626,-116.61
91977,32.726,-116.994
91978,32.724,-116.94
91980,32.589,-116.619
92003,33.285,-117.198
92004,33.142,-116.106
92007,33.023,-117.275
92008,33.147,-117.322
92009,33.095,-117.244
92010,33.158,-117.277
92011,33.108,-117.292
92014,32.963,-117.25
92019,32.776,-116.881
92020,32.796,-116.97
92021,32.839,-116.87
92024,33.056,-117.26
92025,33.102,-117.08
92026,33.212,-117.116
92027,33.131,-116.977
92028,33.39,-117.209
92029,33.082,-117.128
92036,33.022,-116.494
92037,32.856,-117.25
92040,32.909,-116.892
92054,33.196,-117.355
92055,33.388,-117.445
92056,33.201,-117.297
92057,33.255,-117.283
92058,33.343,-117.317
92059,33.376,-117.066
92060,33.347,-116.853
92061,33.299,-116.925
92064,32.984,-117.019
92065,33.053,-116.851
92066,33.219,-116.535
92067,33.021,-117.19
92069,33.171,-117.159
92070,33.147,-116.717
92071,32.852,-116.988
92075,32.997,-117.261
92078,33.117,-117.181
92081,33.164,-117.24
92082,33.254,-117.003
92083,33.198,-117.248
92084,33.22,-117.203
92086,33.323,-116.666
92091,33.016,-117.244
92101,32.724,-117.171
92102,32.716,-117.117
92103,32.747,-117.167
92104,32.742,-117.128
92105,32.738,-117.093
92106,32.711,-117.238
92107,32.739,-117.245
92108,32.774,-117.142
92109,32.787,-117.234
92110,32.765,-117.2
92111,32.806,-117.169
92113,32.697,-117.118
92114,32.708,-117.055
92115,32.765,-117.074
92116,32.765,-117.123
92117,32.825,-117.2
92118,32.699,-117.21
92119,32.818,-117.032
92120,32.795,-117.072
92121,32.9,-117.201
92122,32.862,-117.171
92123,32.807,-117.135
92124,32.824,-117.092
92126,32.908,-117.141
92127,33.012,-117.133
92128,33.0,-117.072
92129,32.967,-117.126
92130,32.946,-117.214
92131,32.886,-117.086
92132,32.714,-117.172
92134,32.724,-117.147
92135,32.698,-117.193
92139,32.68,-117.049
92140,32.739,-117.197
92145,32.931,-117.008
92147,32.725,-117.22
92154,32.557,-117.006
92155,32.675,-117.162
92173,32.553,-117.042
92201,33.711,-116.205
92203,33.754,-116.246
92210,33.692,-116.341
92211,33.765,-116.334
92220,33.949,-116.832
92222,32.786,-114.546
92223,33.948,-116.988
92225,33.736,-114.688
92227,32.99,-115.359
92230,33.91,-116.766
92231,32.688,-115.541
92233,33.173,-115.554
92234,33.818,-116.467
92236,33.686,-116.173
92239,33.762,-115.466
92240,33.952,-116.52
92241,33.843,-116.293
92242,34.163,-114.319
92243,32.77,-115.599
92249,32.726,-115.473
92250,32.777,-115.128
92251,32.881,-115.675
92252,34.168,-116.288
92253,33.642,-116.274
92254,33.544,-115.994
92256,34.077,-116.607
92257,33.294,-115.296
92258,33.916,-116.56
92259,32.738,-115.932
92260,33.708,-116.404
92262,33.861,-116.566
92264,33.709,-116.498
92266,33.345,-114.916
92267,34.274,-114.197
92268,34.222,-116.564
92270,33.769,-116.43
92273,32.817,-115.7
92274,33.461,-116.085
92275,33.292,-115.844
92276,33.822,-116.364
92277,34.141,-115.621
92278,34.23,-116.055
92280,34.113,-114.633
92281,33.052,-115.609
92282,33.984,-116.691
92283,32.892,-114.773
92284,34.186,-116.432
92285,34.34,-116.54
92301,34.585,-117.454
92304,34.541,-115.645
92305,34.142,-116.818
92307,34.571,-117.133
92308,34.424,-117.161
92309,35.332,-116.039
92310,35.261,-116.69
92311,34.98,-116.964
92313,34.031,-117.313
92314,34.261,-116.809
92315,34.233,-116.903
92316,34.059,-117.391
92320,33.99,-117.052
92321,34.254,-117.151
92322,34.254,-117.326
92324,34.025,-117.289
92325,34.243,-117.281
92327,34.864,-116.862
92328,36.598,-116.827
92332,34.912,-115.342
92333,34.271,-116.949
92335,34.086,-117.465
92336,34.148,-117.465
92337,34.05,-117.471
92338,34.783,-116.191
92339,34.094,-116.936
92341,34.237,-117.063
92342,34.757,-117.35
92344,34.391,-117.406
92345,34.376,-117.294
92346,34.127,-117.183
92347,34.957,-117.22
92352,34.26,-117.199
92354,34.051,-117.249
92356,34.511,-116.897
92358,34.259,-117.521
92359,34.083,-117.073
92363,34.894,-114.64
92364,35.34,-115.426
92365,34.9,-116.655
92368,34.651,-117.321
92371,34.443,-117.542
92372,34.448,-117.624
92373,34.012,-117.16
92374,34.067,-117.172
92376,34.112,-117.377
92377,34.158,-117.406
92378,34.226,-117.226
92382,34.205,-117.117
92384,36.008,-116.178
92385,34.215,-117.192
92386,34.237,-116.828
92389,35.901,-116.186
92391,34.238,-117.235
92392,34.48,-117.408
92394,34.556,-117.354
92395,34.501,-117.292
92397,34.374,-117.628
92398,34.916,-116.866
92399,34.032,-117.011
92401,34.105,-117.292
92404,34.177,-117.255
92405,34.145,-117.301
92407,34.212,-117.381
92408,34.083,-117.27
92410,34.107,-117.298
92411,34.123,-117.32
92501,33.995,-117.373
92503,33.883,-117.442
92504,33.903,-117.398
92505,33.936,-117.494
92506,33.934,-117.367
92507,33.971,-117.325
92508,33.891,-117.327
92509,34.003,-117.442
92518,33.889,-117.278
92530,33.65,-117.377
92532,33.693,-117.303
92536,33.492,-116.838
92539,33.528,-116.648
92543,33.667,-116.964
92544,33.648,-116.895
92545,33.73,-117.034
92548,33.759,-117.109
92549,33.769,-116.753
92551,33.883,-117.225
92553,33.923,-117.245
92555,33.89,-117.113
92557,33.972,-117.258
92561,33.637,-116.627
92562,33.548,-117.344
92563,33.58,-117.147
92567,33.811,-117.105
92570,33.787,-117.321
92571,33.828,-117.208
92582,33.808,-117.015
92583,33.795,-116.933
92584,33.653,-117.174
92585,33.747,-117.172
92586,33.709,-117.199
92587,33.694,-117.25
92590,33.483,-117.226
92591,33.535,-117.105
92592,33.511,-117.042
92595,33.618,-117.259
92596,33.666,-117.05
92602,33.754,-117.752
92603,33.624,-117.781
92604,33.691,-117.789
92606,33.705,-117.824
92610,33.696,-117.676
92612,33.658,-117.826
92614,33.68,-117.833
92617,33.643,-117.842
92618,33.667,-117.732
92620,33.715,-117.749
92624,33.451,-117.659
92625,33.602,-117.864
92626,33.68,-117.909
92627,33.648,-117.92
92629,33.475,-117.706
92630,33.646,-117.686
92637,33.613,-117.731
92646,33.662,-117.968
92647,33.723,-118.009
92648,33.679,-118.015
92649,33.725,-118.052
92651,33.571,-117.773
92653,33.591,-117.698
92655,33.745,-117.985
92656,33.576,-117.73
92657,33.595,-117.829
92660,33.635,-117.875
92661,33.602,-117.913
92662,33.605,-117.892
92663,33.623,-117.934
92672,33.424,-117.607
92673,33.467,-117.614
92675,33.502,-117.609
92676,33.752,-117.613
92677,33.529,-117.701
92678,33.68,-117.526
92679,33.607,-117.604
92683,33.752,-117.994
92688,33.62,-117.612
92691,33.612,-117.666
92692,33.606,-117.643
92694,33.547,-117.624
92701,33.748,-117.858
92703,33.747,-117.907
92704,33.721,-117.905
92705,33.766,-117.79
92706,33.765,-117.882
92707,33.71,-117.87
92708,33.711,-117.951
92780,33.734,-117.819
92782,33.74,-117.785
92801,33.845,-117.952
92802,33.808,-117.924
92804,33.818,-117.975
92805,33.83,-117.906
92806,33.838,-117.87
92807,33.849,-117.788
92808,33.856,-117.74
92821,33.928,-117.887
92823,33.928,-117.809
92831,33.88,-117.896
92832,33.869,-117.929
92833,33.879,-117.962
92835,33.902,-117.917
92840,33.787,-117.932
92841,33.787,-117.982
92843,33.764,-117.931
92844,33.765,-117.97
92845,33.783,-118.026
92860,33.926,-117.552
92861,33.818,-117.81
92865,33.826,-117.851
92866,33.785,-117.845
92867,33.801,-117.844
92868,33.788,-117.877
92869,33.808,-117.792
92870,33.881,-117.855
92879,33.883,-117.528
92880,33.925,-117.607
92881,33.827,-117.524
92882,33.84,-117.602
92883,33.748,-117.468
92886,33.896,-117.796
92887,33.886,-117.73
93001,34.037,-119.801
93003,34.284,-119.223
93004,34.279,-119.166
93010,34.228,-119.08
93012,34.196,-118.993
93013,34.441,-119.514
93015,34.404,-118.898
93021,34.296,-118.898
93022,34.408,-119.307
93023,34.53,-119.31
93030,34.205,-119.174
93033,34.15,-119.128
93035,34.182,-119.225
93036,34.239,-119.186
93040,34.474,-118.797
93041,34.107,-119.1
93042,33.256,-119.504
93043,34.171,-119.202
93060,34.402,-119.095
93063,34.309,-118.687
93064,34.248,-118.701
93065,34.258,-118.775
93066,34.298,-119.015
93067,34.422,-119.593
93101,34.419,-119.709
93103,34.439,-119.679
93105,34.533,-119.792
93108,34.448,-119.617
93109,34.406,-119.727
93110,34.446,-119.763
93111,34.449,-119.805
93117,34.479,-120.084
93201,35.857,-119.508
93202,36.313,-119.708
93203,35.113,-118.832
93204,35.89,-120.069
93205,35.518,-118.43
93206,35.437,-119.478
93207,35.89,-118.631
93208,36.057,-118.568
93210,36.198,-120.422
93212,36.042,-119.528
93215,35.78,-119.201
93218,35.861,-119.036
93219,35.874,-119.282
93220,35.404,-118.757
93221,36.295,-119.026
93222,34.842,-119.204
93223,36.305,-119.205
93224,35.228,-119.569
93225,34.769,-119.03
93226,35.736,-118.738
93230,36.292,-119.623
93234,36.191,-120.09
93235,36.39,-119.22
93238,35.729,-118.392
93239,36.047,-119.99
93240,35.618,-118.452
93241,35.255,-118.913
93242,36.442,-119.728
93243,34.773,-118.792
93244,36.489,-118.998
93245,36.292,-119.829
93247,36.206,-119.071
93249,35.622,-119.888
93250,35.665,-119.198
93251,35.336,-119.758
93252,34.71,-119.244
93254,34.967,-119.81
93255,35.677,-118.101
93256,35.961,-119.313
93257,35.988,-118.86
93258,36.054,-119.15
93260,35.817,-118.669
93261,35.809,-119.128
93262,36.616,-118.698
93263,35.493,-119.287
93265,36.245,-118.693
93266,36.145,-119.867
93267,36.151,-119.049
93268,35.162,-119.425
93270,35.952,-119.073
93271,36.469,-118.801
93272,36.047,-119.344
93274,36.178,-119.371
93276,35.299,-119.358
93277,36.301,-119.373
93280,35.652,-119.446
93283,35.592,-118.298
93285,35.715,-118.507
93286,36.463,-119.093
93287,35.758,-118.988
93291,36.392,-119.373
93292,36.376,-119.212
93301,35.384,-119.021
93304,35.34,-119.023
93305,35.39,-118.985
93306,35.468,-118.78
93307,35.245,-118.941
93308,35.621,-118.79
93309,35.343,-119.065
93311,35.192,-119.176
93312,35.393,-119.12
93313,35.163,-119.046
93314,35.394,-119.245
93401,35.236,-120.616
93402,35.295,-120.835
93405,35.297,-120.733
93410,35.301,-120.661
93420,35.176,-120.477
93422,35.464,-120.693
93424,35.186,-120.732
93426,35.849,-120.939
93427,34.61,-120.22
93428,35.585,-121.041
93429,34.868,-120.54
93430,35.485,-120.944
93432,35.487,-120.485
93433,35.121,-120.62
93434,34.92,-120.605
93436,34.596,-120.353
93437,34.738,-120.544
93440,34.712,-120.23
93441,34.771,-119.985
93442,35.402,-120.799
93444,35.037,-120.505
93445,35.044,-120.62
93446,35.663,-120.75
93449,35.166,-120.656
93450,36.085,-120.819
93451,35.887,-120.609
93452,35.746,-121.223
93453,35.304,-120.257
93454,34.923,-120.259
93455,34.832,-120.434
93458,34.959,-120.49
93460,34.654,-120.007
93461,35.653,-120.266
93463,34.624,-120.138
93465,35.539,-120.74
93501,35.067,-118.185
93505,35.164,-117.887
93510,34.451,-118.228
93512,37.892,-118.555
93513,37.132,-118.156
93514,37.492,-118.39
93516,35.002,-117.63
93517,38.281,-119.384
93518,35.385,-118.491
93519,35.294,-117.926
93522,36.316,-117.592
93523,34.957,-117.827
93524,34.932,-117.907
93526,36.824,-118.281
93527,36.12,-118.177
93528,35.372,-117.643
93529,37.816,-119.096
93530,36.476,-117.86
93531,35.222,-118.583
93532,34.69,-118.534
93534,34.713,-118.153
93535,34.714,-117.865
93536,34.747,-118.369
93541,37.988,-119.114
93543,34.481,-117.982
93544,34.496,-117.757
93545,36.556,-118.054
93546,37.549,-118.84
93549,36.212,-117.949
93550,34.409,-118.124
93551,34.604,-118.239
93552,34.571,-118.024
93553,34.407,-117.912
93554,35.414,-117.764
93555,35.607,-117.683
93558,35.348,-117.621
93560,34.867,-118.34
93561,35.119,-118.494
93562,35.746,-117.387
93563,34.403,-117.766
93591,34.594,-117.814
93592,35.853,-117.225
93601,37.393,-119.741
93602,37.029,-119.317
93603,36.623,-118.957
93604,37.344,-119.422
93605,37.203,-119.249
93606,36.803,-120.019
93608,36.492,-120.356
93609,36.527,-119.864
93610,37.098,-120.281
93611,36.825,-119.68
93612,36.815,-119.711
93614,37.21,-119.75
93615,36.503,-119.286
93616,36.655,-119.594
93618,36.521,-119.389
93619,36.918,-119.593
93620,37.02,-120.625
93621,36.789,-119.14
93622,36.815,-120.575
93623,37.495,-119.644
93624,36.378,-120.117
93625,36.625,-119.672
93626,37.043,-119.691
93627,36.474,-120.061
93628,36.772,-118.936
93630,36.727,-120.123
93631,36.478,-119.521
93633,36.822,-118.649
93634,37.224,-119.001
93635,37.068,-120.844
93636,36.985,-119.874
93637,36.918,-120.186
93638,37.043,-120.034
93640,36.673,-120.447
93641,36.697,-119.023
93643,37.225,-119.471
93644,37.378,-119.632
93645,37.182,-119.641
93646,36.645,-119.289
93647,36.601,-119.175
93648,36.621,-119.521
93650,36.841,-119.8
93651,36.999,-119.519
93652,36.595,-119.905
93653,37.248,-119.945
93654,36.659,-119.401
93656,36.45,-119.934
93657,36.818,-119.458
93660,36.585,-120.174
93662,36.537,-119.639
93664,37.129,-119.22
93665,36.96,-120.648
93666,36.547,-119.336
93667,36.956,-119.335
93668,36.65,-120.284
93669,37.291,-119.548
93673,36.453,-119.482
93675,36.725,-119.193
93701,36.75,-119.788
93702,36.739,-119.754
93703,36.769,-119.762
93704,36.799,-119.802
93705,36.787,-119.828
93706,36.652,-119.907
93710,36.822,-119.76
93711,36.834,-119.833
93720,36.862,-119.761
93721,36.733,-119.784
93722,36.799,-119.875
93723,36.793,-119.957
93725,36.627,-119.732
93726,36.794,-119.761
93727,36.752,-119.681
93728,36.757,-119.818
93730,36.905,-119.749
93901,36.636,-121.624
93905,36.682,-121.606
93906,36.723,-121.634
93907,36.769,-121.668
93908,36.652,-121.599
93920,36.093,-121.55
93921,36.553,-121.924
93923,36.449,-121.85
93924,36.416,-121.638
93925,36.588,-121.399
93926,36.526,-121.397
93927,36.249,-121.387
93928,36.039,-121.244
93930,36.205,-121.01
93932,35.99,-121.056
93933,36.687,-121.787
93940,36.575,-121.841
93943,36.597,-121.874
93950,36.621,-121.925
93953,36.585,-121.945
93954,36.133,-120.929
93955,36.614,-121.787
93960,36.39,-121.343
93962,36.625,-121.646
94002,37.514,-122.299
94005,37.689,-122.409
94010,37.57,-122.366
94014,37.691,-122.447
94015,37.681,-122.481
94019,37.469,-122.412
94020,37.275,-122.232
94021,37.271,-122.281
94022,37.357,-122.144
94024,37.352,-122.094
94025,37.458,-122.177
94027,37.454,-122.205
94028,37.377,-122.21
94030,37.599,-122.402
94037,37.554,-122.497
94038,37.527,-122.512
94040,37.381,-122.085
94041,37.389,-122.076
94043,37.414,-122.071
94044,37.607,-122.477
94060,37.247,-122.273
94061,37.461,-122.237
94062,37.414,-122.295
94063,37.493,-122.196
94065,37.534,-122.247
94066,37.625,-122.434
94070,37.496,-122.273
94074,37.332,-122.341
94080,37.655,-122.422
94085,37.389,-122.018
94086,37.372,-122.023
94087,37.352,-122.037
94089,37.412,-122.016
94102,37.78,-122.419
